"Ecosystem Name","Country","Ecosystem Functional Group","Threat","Threat Bounds","Trigger","Area","Assessment System","Source","Reference"
"1.A.4.Em.643 - Cerrado Floodplain Forest","Paraguay","TF1.1","EN",NA,"A2b",113138.613,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.643 - Cerrado Floodplain Forest","Bolivia","TF1.1","EN",NA,"A2b",113138.613,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.643 - Cerrado Floodplain Forest","Brazil","TF1.1","EN",NA,"A2b",113138.613,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.644 - Beni Chiquitano Swamp Forest","Bolivia","TF1.1","VU",NA,"A3, C2b",16786.1403,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.644 - Beni Chiquitano Swamp Forest","Brazil","TF1.1","VU",NA,"A3, C2b",16786.1403,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.645 - Beni Floodplain Forest","Bolivia","TF1.1","VU",NA,"A1, A3",24346.5021,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.645 - Beni Floodplain Forest","Brazil","TF1.1","VU",NA,"A1, A3",24346.5021,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.646 - Pantanal Floodplain Forest","Paraguay","TF1.1","EN","EN -- CR","A1, A2b, A3, C2b",46986.0507,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.646 - Pantanal Floodplain Forest","Bolivia","TF1.1","EN","EN -- CR","A1, A2b, A3, C2b",46986.0507,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.Em.646 - Pantanal Floodplain Forest","Brazil","TF1.1","EN","EN -- CR","A1, A2b, A3, C2b",46986.0507,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.647 - Northern Chaco Floodplain Forest & Woodland","Argentina","TF1.1","EN",NA,"A2b, A3, C2b",134159.3037,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.647 - Northern Chaco Floodplain Forest & Woodland","Paraguay","TF1.1","EN",NA,"A2b, A3, C2b",134159.3037,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.647 - Northern Chaco Floodplain Forest & Woodland","Bolivia","TF1.1","EN",NA,"A2b, A3, C2b",134159.3037,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.647 - Northern Chaco Floodplain Forest & Woodland","Brazil","TF1.1","EN",NA,"A2b, A3, C2b",134159.3037,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.648 - Northern Chaco Riparian Shrubland & Woodland","Argentina","TF1.1","EN","VU -- EN","A2b",117097.4151,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.648 - Northern Chaco Riparian Shrubland & Woodland","Paraguay","TF1.1","EN","VU -- EN","A2b",117097.4151,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.648 - Northern Chaco Riparian Shrubland & Woodland","Bolivia","TF1.1","EN","VU -- EN","A2b",117097.4151,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.648 - Northern Chaco Riparian Shrubland & Woodland","Brazil","TF1.1","EN","VU -- EN","A2b",117097.4151,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.649 - Northern Chaco Palm Swamp","Argentina","TF1.1","EN",NA,"C2b",18529.4547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.649 - Northern Chaco Palm Swamp","Paraguay","TF1.1","EN",NA,"C2b",18529.4547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.649 - Northern Chaco Palm Swamp","Bolivia","TF1.1","EN",NA,"C2b",18529.4547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.649 - Northern Chaco Palm Swamp","Brazil","TF1.1","EN",NA,"C2b",18529.4547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.650 - Southern Chaco Floodplain Forest & Woodland","Paraguay","TF1.1","NE",NA,NA,52.5771,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.4.En.650 - Southern Chaco Floodplain Forest & Woodland","Argentina","TF1.1","NE",NA,NA,52.5771,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Peru","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Ecuador","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Colombia","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Panama","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Nicaragua","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Mexico","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Honduras","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Guatemala","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","El Salvador","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.4 - Eastern Pacific Mangrove","Costa Rica","MFT1.2","EN","VU -- EN","A3",15527.4732,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Curaçao","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Aruba","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Suriname","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Guyana","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","French Guiana","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Brazil","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Venezuela","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Colombia","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Panama","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Nicaragua","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Mexico","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Honduras","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Guatemala","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Costa Rica","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Belize","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Virgin Islands","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","United States","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Turks and Caicas Islands","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Trinidad and Tobago","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Sint Maarten","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Saint Vincent and the Grenadines","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Saint Martin","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Saint Lucia","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Saint Kitts and Nevis","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Saint Barthélemy","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Puerto Rico","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Montserrat","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Martinique","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Jamaica","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Haiti","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Guadeloupe","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Grenada","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Dominican Republic","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Dominica","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Cuba","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Cayman Islands","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","British Virgin Islands","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Bonaire, Saint Eustatius and Saba","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Barbados","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Bahamas","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.5.Ua.5 - Western Atlantic & Caribbean Mangrove","Antigua and Barbuda","MFT1.2","NT",NA,"D2b",49491,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Ef.652 - Central Chilean (Mediterranean) Sclerophyllous Forest","Chile","T2.4,T2.6","EN","EN -- CR","A1, A3",12801.4425,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Ef.653 - Central Chilean (Mediterranean) Deciduous Forest","Argentina","T2.4,T2.6","NE",NA,NA,10365.0435,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Ef.653 - Central Chilean (Mediterranean) Deciduous Forest","Chile","T2.4,T2.6","NE",NA,NA,10365.0435,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Eg.654 - Espinal Deciduous Forest & Woodland","Uruguay","T2.6,T4.4","EN","VU -- CR","A1, A3",48077.0073,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Eg.654 - Espinal Deciduous Forest & Woodland","Argentina","T2.6,T4.4","EN","VU -- CR","A1, A3",48077.0073,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Eg.654 - Espinal Deciduous Forest & Woodland","Brazil","T2.6,T4.4","EN","VU -- CR","A1, A3",48077.0073,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Na.7 - Longleaf Pine Woodland","United States","T4.4","VU","VU -- EN","C2a, D3",183471.5529,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Na.8 - Southern Mesic Mixed Broadleaf Forest","United States","T2.4","VU",NA,"A3, D3",56085.9147,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nc.9 - California Forest & Woodland","Canada","T2.6,T4.4","VU","VU -- EN","A1, A2b, A3",61364.2797,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nc.9 - California Forest & Woodland","Mexico","T2.6,T4.4","VU","VU -- EN","A1, A2b, A3",61364.2797,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nc.9 - California Forest & Woodland","United States","T2.6,T4.4","VU","VU -- EN","A1, A2b, A3",61364.2797,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nd.10 - Madrean Lowland Evergreen Woodland","Mexico","T2.6,T4.2","NT","LC -- VU","A1, A3",132692.9688,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nd.10 - Madrean Lowland Evergreen Woodland","United States","T2.6,T4.2","NT","LC -- VU","A1, A3",132692.9688,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nd.15 - Comanchian Forest & Woodland","United States","T2.6,T4.2","CR","VU -- CR","A3",43675.3944,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.655 - Valdivian Lower Montane Evergreen Forest","Argentina","T2.3","NE",NA,NA,22208.7744,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.655 - Valdivian Lower Montane Evergreen Forest","Chile","T2.3","NE",NA,NA,22208.7744,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.656 - Valdivian Lower Montane Deciduous Forest","Argentina","T2.3","NE",NA,NA,16884.7335,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.656 - Valdivian Lower Montane Deciduous Forest","Chile","T2.3","NE",NA,NA,16884.7335,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.657 - Valdivian Montane & Upper Montane Deciduous Forest","Chile","T2.3","LC",NA,NA,46840.2507,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.657 - Valdivian Montane & Upper Montane Deciduous Forest","Argentina","T2.3","LC",NA,NA,46840.2507,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.658 - Valdivian Montane & Upper Montane Evergreen Forest","Chile","T2.3","LC",NA,NA,55066.1085,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ee.658 - Valdivian Montane & Upper Montane Evergreen Forest","Argentina","T2.3","LC",NA,NA,55066.1085,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ef.659 - Magellanian Temperate Evergreen Forest","Argentina","T2.3","NE",NA,NA,44531.9289,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Ef.659 - Magellanian Temperate Evergreen Forest","Chile","T2.3","NE",NA,NA,44531.9289,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.12 - North-Central Oak - Hardwood & Pine Forest","Canada","T4.4","CR",NA,"A1, A3",57560.0094,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.12 - North-Central Oak - Hardwood & Pine Forest","United States","T4.4","CR",NA,"A1, A3",57560.0094,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nd.13 - Madrean Montane Forest & Woodland","United States","T2.2","NE",NA,NA,143988.2811,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.1.Nd.13 - Madrean Montane Forest & Woodland","Mexico","T2.2","NE",NA,NA,143988.2811,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.14 - Northern Mesic Hardwood & Conifer Forest","Canada","T2.2","VU","NT -- VU","A2b",419044.6791,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.14 - Northern Mesic Hardwood & Conifer Forest","United States","T2.2","VU","NT -- VU","A2b",419044.6791,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.16 - South-Central Oak - Hardwood & Pine Forest","United States","T2.2","EN","VU -- EN","A2b, A3",305190.909,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.151 - Northern Great Plains Woodland","Canada","T2.2,T4.4","CR","EN -- CR","A3",40877.3547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.151 - Northern Great Plains Woodland","United States","T2.2,T4.4","CR","EN -- CR","A3",40877.3547,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.159 - Northern Pine & Oak - Hardwood Forest","Canada","T2.2","VU",NA,"A2b, D3",40466.7252,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.159 - Northern Pine & Oak - Hardwood Forest","United States","T2.2","VU",NA,"A2b, D3",40466.7252,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.502 - Appalachian & Northeastern Oak - Hardwood & Pine Forest","Canada","T2.2","EN","VU -- EN","C2a",210232.0737,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Na.502 - Appalachian & Northeastern Oak - Hardwood & Pine Forest","United States","T2.2","EN","VU -- EN","C2a",210232.0737,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.20 - Rocky Mountain Subalpine & High Montane Conifer Forest","Canada","T2.1","VU","NT -- EN","C2a",322936.3161,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.20 - Rocky Mountain Subalpine & High Montane Conifer Forest","United States","T2.1","VU","NT -- EN","C2a",322936.3161,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.21 - Sierra Madre High Montane Forest","Mexico","T2.1","VU","LC -- EN","A2b",21042.1152,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.22 - Southern Rocky Mountain Lower Montane Forest","United States","T2.2,T4.4","LC",NA,NA,74722.1598,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.500 - Central Rocky Mountain Mesic Lower Montane Forest","Canada","T2.2,T4.4","EN","LC -- EN","A2b",31256.5635,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.500 - Central Rocky Mountain Mesic Lower Montane Forest","United States","T2.2,T4.4","EN","LC -- EN","A2b",31256.5635,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.501 - Central Rocky Mountain Dry Lower Montane & Foothill Forest","Canada","T2.2,T4.4","EN","LC -- EN","A2b",214472.7963,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nb.501 - Central Rocky Mountain Dry Lower Montane & Foothill Forest","United States","T2.2,T4.4","EN","LC -- EN","A2b",214472.7963,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nc.26 - Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland","United States","T2.1,T2.2,T4.4","VU",NA,"A3",77538.7161,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nc.27 - Southern Rocky Mountain Two-needle Pinyon - One-seed Juniper Woodland","United States","T2.1,T2.2,T4.4","EN",NA,"B2",19054.7235,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nd.23 - Southern Vancouverian Montane & Foothill Forest","United States","T2.1,T2.2","EN","LC -- EN","A2b",58835.9214,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nd.24 - Vancouverian Lowland & Montane Rainforest","Canada","T2.3","EN","LC -- EN","A2b",173948.9337,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nd.24 - Vancouverian Lowland & Montane Rainforest","United States","T2.3","EN","LC -- EN","A2b",173948.9337,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.B.2.Nd.25 - Vancouverian Subalpine Forest","Canada","T2.1","LC",NA,NA,30815.2512,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
